Id,Aspect,Elevation,Hillshade_3pm,Hillshade_9am,Hillshade_Noon,Horizontal_Distance_To_Fire_Points,Horizontal_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Slope,Vertical_Distance_To_Hydrology,Cover_Type,Wilderness,Soil
3757,106,2302,96,246,218,361,379,1024,16,166,3,Wilderness_Area4,Soil_Type6
5232,0,2177,152,202,217,566,30,1464,12,-11,6,Wilderness_Area4,Soil_Type14
5530,129,2871,109,244,229,1154,175,175,16,61,1,Wilderness_Area1,Soil_Type29
2839,166,2778,129,233,242,579,240,570,21,72,5,Wilderness_Area1,Soil_Type30
13037,337,2319,173,168,205,1180,342,882,22,137,6,Wilderness_Area4,Soil_Type10
6246,129,2349,96,248,225,1343,108,443,20,19,6,Wilderness_Area4,Soil_Type1
12309,300,2117,226,106,203,295,277,297,34,222,3,Wilderness_Area4,Soil_Type10
11583,139,2922,79,248,219,497,283,4406,27,121,2,Wilderness_Area1,Soil_Type30
9396,40,3367,137,221,223,4455,67,4607,8,1,7,Wilderness_Area3,Soil_Type23
10195,308,3263,184,190,233,218,492,642,11,81,1,Wilderness_Area2,Soil_Type24
6859,31,3450,120,214,203,1804,616,2190,16,226,1,Wilderness_Area1,Soil_Type39
13370,309,2455,191,178,229,1433,362,799,15,106,6,Wilderness_Area4,Soil_Type10
11966,91,2738,84,245,207,1177,150,180,19,86,5,Wilderness_Area1,Soil_Type30
10598,92,3307,95,243,214,3803,210,2387,16,9,7,Wilderness_Area2,Soil_Type33
10344,93,3408,125,234,227,930,361,834,9,63,7,Wilderness_Area2,Soil_Type40
11359,51,2489,139,223,227,5370,60,840,6,-1,5,Wilderness_Area1,Soil_Type18
9147,125,3435,84,251,218,3770,175,4045,22,72,7,Wilderness_Area3,Soil_Type33
5955,54,2520,125,226,218,1781,192,150,10,37,4,Wilderness_Area4,Soil_Type5
2063,34,2596,97,208,180,947,30,1036,24,16,6,Wilderness_Area3,Soil_Type33
9856,109,3316,65,253,205,674,150,858,24,36,1,Wilderness_Area2,Soil_Type32
11158,31,2433,130,216,213,1300,30,960,12,-1,6,Wilderness_Area3,Soil_Type10
3710,22,2237,90,181,153,313,268,810,33,128,3,Wilderness_Area4,Soil_Type10
14901,117,2739,110,243,227,1180,218,1864,14,43,2,Wilderness_Area3,Soil_Type10
13932,355,2773,157,203,222,1448,492,2801,10,96,5,Wilderness_Area3,Soil_Type32
2131,342,2021,167,185,214,437,30,576,16,2,4,Wilderness_Area4,Soil_Type17
1279,70,2843,58,238,180,1813,335,365,26,171,5,Wilderness_Area1,Soil_Type29
7219,24,2636,119,206,194,918,67,2130,19,18,2,Wilderness_Area3,Soil_Type10
2722,15,1993,78,148,120,366,85,108,42,72,3,Wilderness_Area4,Soil_Type10
12769,103,2157,134,231,232,895,0,1403,6,0,4,Wilderness_Area4,Soil_Type3
4928,61,2240,149,221,234,808,0,1602,2,0,4,Wilderness_Area4,Soil_Type17
14157,143,2866,117,241,235,778,212,2040,16,115,5,Wilderness_Area3,Soil_Type13
9460,221,3297,176,209,249,1718,153,3757,9,18,1,Wilderness_Area3,Soil_Type32
10831,164,2608,115,232,235,1048,361,1008,28,152,3,Wilderness_Area3,Soil_Type3
11289,17,2502,118,193,183,1388,85,631,24,7,6,Wilderness_Area3,Soil_Type10
2148,121,2798,103,246,225,534,361,391,16,0,5,Wilderness_Area1,Soil_Type30
13380,256,2421,185,199,246,1332,242,642,9,50,6,Wilderness_Area4,Soil_Type10
4923,102,2785,114,239,225,1434,67,2248,12,5,5,Wilderness_Area3,Soil_Type13
15079,180,2497,135,215,240,1142,240,1224,31,92,3,Wilderness_Area3,Soil_Type4
3038,26,2098,90,192,162,765,95,366,30,-12,3,Wilderness_Area4,Soil_Type1
12530,265,2319,200,184,246,430,360,201,14,57,3,Wilderness_Area4,Soil_Type2
10128,147,3511,73,242,215,997,270,2630,33,66,7,Wilderness_Area3,Soil_Type40
11496,116,2577,115,241,228,361,127,1050,12,29,2,Wilderness_Area1,Soil_Type29
7408,0,2734,148,191,204,391,180,2538,18,21,5,Wilderness_Area3,Soil_Type31
12340,316,2052,185,182,227,324,0,361,14,0,4,Wilderness_Area4,Soil_Type3
10650,187,2563,158,220,250,1953,190,2148,15,16,5,Wilderness_Area3,Soil_Type2
6463,43,2771,133,222,220,812,516,150,9,37,5,Wilderness_Area3,Soil_Type11
13369,340,2392,168,189,218,1353,30,525,14,8,6,Wilderness_Area4,Soil_Type11
3232,274,2371,224,150,238,778,350,210,24,46,3,Wilderness_Area4,Soil_Type10
4711,337,2274,174,156,196,983,247,664,25,58,6,Wilderness_Area4,Soil_Type10
12865,87,2228,39,248,178,750,30,1441,29,14,3,Wilderness_Area4,Soil_Type4
12343,61,3018,103,231,206,503,150,212,16,51,2,Wilderness_Area3,Soil_Type33
4235,93,2332,79,247,206,1291,361,1068,20,148,4,Wilderness_Area4,Soil_Type6
3368,145,2309,91,245,225,573,342,1040,26,15,4,Wilderness_Area4,Soil_Type3
5276,85,2435,136,228,230,738,361,1252,6,89,6,Wilderness_Area4,Soil_Type6
12736,6,2312,147,203,214,218,30,1173,13,5,6,Wilderness_Area4,Soil_Type16
663,48,2719,136,223,224,2177,361,1290,7,33,2,Wilderness_Area1,Soil_Type12
9016,122,3118,110,243,228,2138,30,510,14,2,1,Wilderness_Area1,Soil_Type23
11728,80,2759,71,243,195,2505,295,309,22,71,5,Wilderness_Area1,Soil_Type24
7292,64,2576,125,229,221,1146,467,638,9,124,6,Wilderness_Area3,Soil_Type2
7870,172,3419,148,228,245,1110,1019,3326,11,70,7,Wilderness_Area3,Soil_Type36
459,203,2715,164,217,245,1120,124,1920,5,-1,2,Wilderness_Area1,Soil_Type12
13672,19,2591,121,199,190,1315,153,350,21,43,6,Wilderness_Area3,Soil_Type10
5887,62,2481,125,228,221,1786,175,190,9,38,3,Wilderness_Area4,Soil_Type6
217,9,2955,149,209,221,2819,85,5167,10,10,1,Wilderness_Area1,Soil_Type16
6878,295,3266,190,187,237,1390,395,4484,12,87,7,Wilderness_Area1,Soil_Type38
11750,55,2714,97,229,199,1865,150,162,18,35,5,Wilderness_Area1,Soil_Type29
3775,311,2317,204,146,214,591,134,966,25,88,6,Wilderness_Area4,Soil_Type5
13954,139,3242,135,234,238,765,170,2917,9,2,1,Wilderness_Area1,Soil_Type23
8746,339,2694,171,173,207,2345,277,2100,20,61,6,Wilderness_Area3,Soil_Type10
8574,236,3185,185,202,249,1953,268,1959,11,41,1,Wilderness_Area3,Soil_Type31
7701,323,2910,174,195,230,765,420,1180,10,238,5,Wilderness_Area3,Soil_Type32
13959,117,2578,105,245,225,2024,30,1937,15,-6,6,Wilderness_Area3,Soil_Type17
8961,114,3230,108,243,225,1988,85,573,14,14,1,Wilderness_Area1,Soil_Type22
9869,124,3408,124,238,232,755,0,2854,11,0,7,Wilderness_Area3,Soil_Type35
953,26,2955,142,216,222,2205,124,4592,8,5,5,Wilderness_Area1,Soil_Type23
726,314,2876,203,142,210,1074,295,3746,26,121,2,Wilderness_Area1,Soil_Type29
7073,60,3407,68,230,180,2526,42,3392,25,4,7,Wilderness_Area1,Soil_Type37
525,264,2919,181,202,244,3945,408,5490,7,19,2,Wilderness_Area1,Soil_Type29
2047,167,2969,143,231,244,2735,228,1622,13,67,2,Wilderness_Area3,Soil_Type32
8878,311,3001,196,168,224,1277,120,3199,18,11,1,Wilderness_Area3,Soil_Type33
2216,18,1874,135,208,209,793,0,90,14,0,6,Wilderness_Area4,Soil_Type5
11193,207,2486,182,182,249,659,124,1509,32,66,3,Wilderness_Area3,Soil_Type4
7072,59,3420,67,229,178,2555,60,3384,25,-16,7,Wilderness_Area1,Soil_Type37
2612,80,2973,102,238,213,1950,30,1546,14,11,2,Wilderness_Area3,Soil_Type32
14261,165,3239,144,230,244,1173,30,1087,11,-2,1,Wilderness_Area1,Soil_Type22
2796,147,2785,112,242,234,495,301,631,20,-37,5,Wilderness_Area1,Soil_Type30
6216,313,2450,179,193,233,1226,426,674,10,77,6,Wilderness_Area4,Soil_Type10
8672,138,2801,96,247,227,1158,108,1812,22,52,5,Wilderness_Area3,Soil_Type13
14669,281,3146,200,180,240,2589,201,120,14,5,2,Wilderness_Area3,Soil_Type31
236,356,2606,152,188,205,3174,67,911,18,26,2,Wilderness_Area1,Soil_Type29
9594,337,3381,171,182,215,3480,192,5190,16,25,7,Wilderness_Area3,Soil_Type38
2461,123,2914,81,251,216,391,277,1082,22,87,5,Wilderness_Area1,Soil_Type30
5549,8,2306,153,214,230,1356,0,1233,5,0,4,Wilderness_Area4,Soil_Type10
13346,84,2290,70,245,197,824,0,1328,22,0,4,Wilderness_Area4,Soil_Type17
8384,135,2692,124,239,235,2371,361,2282,12,58,3,Wilderness_Area3,Soil_Type4
8353,172,2899,146,228,246,1894,534,2560,14,54,5,Wilderness_Area3,Soil_Type26
9921,38,3161,117,218,204,1650,618,780,16,-4,1,Wilderness_Area2,Soil_Type22
1752,92,3095,126,233,227,2424,30,1771,8,5,2,Wilderness_Area1,Soil_Type20
9658,270,3018,220,158,241,631,30,2193,22,10,2,Wilderness_Area3,Soil_Type13
10436,309,3472,191,179,230,1443,524,1154,15,159,7,Wilderness_Area2,Soil_Type40
10277,204,3154,168,215,248,2449,607,192,9,71,2,Wilderness_Area3,Soil_Type23
11607,137,2750,136,233,237,2885,0,2003,8,0,2,Wilderness_Area1,Soil_Type20
3630,343,2021,165,192,219,458,0,360,13,0,4,Wilderness_Area4,Soil_Type14
13115,53,2448,127,226,219,366,366,339,10,133,3,Wilderness_Area4,Soil_Type2
5757,171,2411,140,229,245,808,418,594,18,68,3,Wilderness_Area4,Soil_Type3
3334,125,2368,58,253,205,661,300,1087,29,74,4,Wilderness_Area4,Soil_Type6
12513,347,2102,160,208,230,960,0,1290,6,0,4,Wilderness_Area4,Soil_Type17
2918,207,3310,163,217,244,2282,564,3901,4,83,1,Wilderness_Area1,Soil_Type23
11097,211,2585,182,202,254,335,457,2260,18,67,3,Wilderness_Area3,Soil_Type4
12182,247,2145,218,164,250,1061,228,510,24,81,6,Wilderness_Area4,Soil_Type1
2261,34,2761,80,201,162,607,228,1263,29,124,6,Wilderness_Area3,Soil_Type33
13103,2,2502,154,211,228,484,592,745,6,123,3,Wilderness_Area4,Soil_Type6
9837,22,3179,130,209,206,2466,60,899,15,8,1,Wilderness_Area1,Soil_Type23
6067,337,2386,167,197,225,1415,0,592,10,0,4,Wilderness_Area4,Soil_Type11
6137,337,2307,171,181,215,847,0,1342,17,0,6,Wilderness_Area4,Soil_Type17
3268,265,2193,244,110,229,677,108,592,36,75,3,Wilderness_Area4,Soil_Type10
7990,0,3453,155,209,226,1374,636,1664,8,114,7,Wilderness_Area3,Soil_Type40
10592,157,2978,106,238,232,1199,240,3407,27,41,2,Wilderness_Area3,Soil_Type13
5234,322,2273,197,125,191,780,201,1308,31,109,6,Wilderness_Area4,Soil_Type10
6676,6,2889,152,211,226,1484,300,808,7,57,5,Wilderness_Area3,Soil_Type11
6297,1,2336,153,207,223,1359,42,335,9,8,6,Wilderness_Area4,Soil_Type10
1720,158,3240,150,225,240,1831,234,3492,4,11,7,Wilderness_Area1,Soil_Type38
14148,100,2799,74,249,206,2082,450,2443,21,166,3,Wilderness_Area3,Soil_Type10
5633,331,3336,180,167,210,4023,108,4233,20,3,7,Wilderness_Area1,Soil_Type38
12339,93,2165,10,248,162,270,153,417,36,114,4,Wilderness_Area4,Soil_Type3
1228,49,2741,103,225,200,1986,247,256,17,70,5,Wilderness_Area1,Soil_Type29
11697,267,2991,170,209,241,2160,371,2753,4,108,2,Wilderness_Area1,Soil_Type29
12327,336,2073,169,195,225,430,0,1158,11,0,4,Wilderness_Area4,Soil_Type17
11849,300,3097,194,180,234,1383,67,4663,14,14,1,Wilderness_Area1,Soil_Type22
10892,98,2547,58,251,196,819,306,1003,25,57,3,Wilderness_Area3,Soil_Type4
8209,90,2807,43,249,183,458,162,2048,28,82,5,Wilderness_Area3,Soil_Type13
2044,118,3293,73,252,211,2676,190,2460,24,39,7,Wilderness_Area1,Soil_Type39
2340,27,2063,66,176,133,384,150,228,38,115,3,Wilderness_Area4,Soil_Type10
3578,343,2092,165,193,219,201,0,819,13,0,4,Wilderness_Area4,Soil_Type4
4798,300,2389,196,176,232,430,212,1530,15,61,6,Wilderness_Area4,Soil_Type10
5383,284,2273,221,149,233,782,212,1332,23,99,6,Wilderness_Area4,Soil_Type10
14601,85,3234,118,235,222,228,124,1878,10,27,7,Wilderness_Area3,Soil_Type35
3123,281,2202,236,120,224,700,210,1434,31,124,3,Wilderness_Area4,Soil_Type10
7055,334,2631,169,197,227,918,531,700,10,74,3,Wilderness_Area3,Soil_Type11
4200,248,2338,183,202,247,108,150,1176,9,12,4,Wilderness_Area4,Soil_Type6
13515,74,2719,122,232,222,1158,376,446,10,37,2,Wilderness_Area3,Soil_Type11
4326,93,2293,106,241,219,391,67,162,13,12,3,Wilderness_Area4,Soil_Type11
13737,0,2776,151,198,212,1126,295,1746,14,35,5,Wilderness_Area3,Soil_Type10
12554,94,2868,69,248,200,886,450,1668,22,114,5,Wilderness_Area3,Soil_Type13
9131,6,3239,150,208,222,1471,295,3077,10,41,1,Wilderness_Area3,Soil_Type23
2611,229,2766,182,204,250,924,150,1936,11,30,5,Wilderness_Area3,Soil_Type31
433,163,2854,146,229,243,2974,285,3246,9,5,2,Wilderness_Area1,Soil_Type12
9014,184,3205,156,223,249,994,270,2848,15,42,2,Wilderness_Area3,Soil_Type32
4715,151,2911,152,222,239,1395,242,1972,2,24,5,Wilderness_Area3,Soil_Type32
13902,68,3480,133,227,226,1216,713,3463,7,131,7,Wilderness_Area3,Soil_Type37
4363,356,2355,157,210,229,361,212,1295,6,60,6,Wilderness_Area4,Soil_Type6
2555,33,1944,104,210,187,277,0,30,22,0,3,Wilderness_Area4,Soil_Type10
1594,286,3191,212,162,235,781,30,4965,20,12,1,Wilderness_Area1,Soil_Type23
6445,51,2415,100,226,198,531,85,457,18,38,6,Wilderness_Area4,Soil_Type10
4940,290,2268,223,139,226,1235,277,1054,26,87,3,Wilderness_Area4,Soil_Type10
13092,118,2265,67,253,209,1847,85,450,25,37,4,Wilderness_Area4,Soil_Type3
4228,46,2246,36,203,134,1557,190,1050,37,114,3,Wilderness_Area4,Soil_Type10
3528,95,2272,89,245,211,926,30,1110,18,9,4,Wilderness_Area4,Soil_Type6
1767,87,2707,73,246,200,1809,120,124,21,71,5,Wilderness_Area1,Soil_Type30
13643,122,3085,118,240,230,1643,306,693,12,47,1,Wilderness_Area1,Soil_Type29
7131,315,3058,187,179,227,2271,390,1986,15,-62,2,Wilderness_Area3,Soil_Type32
4277,153,2239,116,240,236,470,0,700,20,0,4,Wilderness_Area4,Soil_Type4
4899,96,2155,133,231,231,218,0,1523,6,0,4,Wilderness_Area4,Soil_Type3
10446,338,3453,168,192,222,1519,553,1148,13,118,7,Wilderness_Area2,Soil_Type40
5681,300,2354,216,138,218,1504,90,1127,26,39,6,Wilderness_Area4,Soil_Type10
14135,8,3348,150,211,223,2192,516,750,8,19,7,Wilderness_Area3,Soil_Type31
6405,24,2718,143,216,222,767,285,85,8,19,5,Wilderness_Area3,Soil_Type17
9698,17,3812,139,209,213,2694,1047,4602,13,403,7,Wilderness_Area3,Soil_Type40
12891,124,2325,65,253,209,1518,242,799,27,128,4,Wilderness_Area4,Soil_Type3
3384,5,2091,124,167,167,552,30,607,30,16,3,Wilderness_Area4,Soil_Type10
4748,87,2127,119,235,224,421,0,1298,10,0,4,Wilderness_Area4,Soil_Type3
3354,102,2753,107,242,222,1456,30,914,13,7,5,Wilderness_Area3,Soil_Type23
7765,3,2765,149,200,213,1295,361,2885,14,70,5,Wilderness_Area3,Soil_Type32
3482,62,2080,130,227,223,134,0,765,8,0,4,Wilderness_Area4,Soil_Type4
12128,61,2000,111,230,211,875,240,300,13,78,6,Wilderness_Area4,Soil_Type1
1916,75,3098,123,232,223,1965,30,2103,9,7,1,Wilderness_Area1,Soil_Type23
7178,349,3132,161,195,218,2576,408,1170,13,51,1,Wilderness_Area3,Soil_Type31
4482,98,2379,81,248,209,1523,384,841,19,182,4,Wilderness_Area4,Soil_Type6
847,133,3067,127,237,235,2771,242,3491,11,43,1,Wilderness_Area1,Soil_Type30
2103,292,2641,224,133,222,977,124,1410,27,45,6,Wilderness_Area3,Soil_Type33
13172,122,2894,110,243,228,1273,285,285,14,84,1,Wilderness_Area1,Soil_Type29
10591,120,3388,114,242,229,3918,324,1099,13,55,1,Wilderness_Area2,Soil_Type38
1690,180,3235,152,224,248,2371,150,2940,15,17,7,Wilderness_Area1,Soil_Type29
5236,310,2294,204,149,216,1295,90,1077,24,23,6,Wilderness_Area4,Soil_Type10
13327,51,2421,93,225,192,1112,85,742,20,16,6,Wilderness_Area4,Soil_Type10
2311,311,2957,169,206,236,1974,277,1906,5,30,2,Wilderness_Area3,Soil_Type32
13424,75,2856,133,228,228,2533,150,1103,7,-1,2,Wilderness_Area3,Soil_Type32
14789,8,3452,150,210,223,1558,509,1100,9,203,7,Wilderness_Area2,Soil_Type40
13789,124,2553,114,242,229,1207,319,895,14,57,3,Wilderness_Area3,Soil_Type2
13269,292,2462,216,150,229,1742,272,272,23,19,3,Wilderness_Area4,Soil_Type10
12737,80,2079,131,230,228,859,30,819,7,5,4,Wilderness_Area4,Soil_Type3
9702,201,3076,174,204,253,1153,108,2648,22,41,2,Wilderness_Area3,Soil_Type23
13609,285,3259,206,171,238,1392,150,3878,17,38,7,Wilderness_Area1,Soil_Type29
4436,100,2362,93,246,215,1456,361,900,17,168,4,Wilderness_Area4,Soil_Type6
9423,14,3248,148,213,224,2805,60,3212,8,3,7,Wilderness_Area3,Soil_Type39
5160,97,2321,54,251,194,1106,90,1075,26,66,6,Wilderness_Area4,Soil_Type4
10853,92,2423,92,244,212,1116,42,1064,17,3,3,Wilderness_Area3,Soil_Type4
12796,58,2204,112,229,211,658,0,1293,14,0,4,Wilderness_Area4,Soil_Type17
5478,110,2302,58,253,201,1727,150,242,26,61,4,Wilderness_Area4,Soil_Type3
3846,127,2120,121,240,232,474,0,1127,12,0,4,Wilderness_Area4,Soil_Type3
5356,11,2308,110,168,157,630,153,664,32,38,6,Wilderness_Area4,Soil_Type10
6791,236,2763,209,174,253,1851,162,1020,23,68,5,Wilderness_Area3,Soil_Type4
2780,355,2265,151,181,198,153,408,636,21,122,6,Wilderness_Area4,Soil_Type10
8737,27,3262,134,215,214,895,577,779,12,186,1,Wilderness_Area1,Soil_Type22
5703,355,2254,156,202,221,771,0,1130,11,0,4,Wilderness_Area4,Soil_Type14
10315,0,3404,154,206,222,752,484,792,9,-5,7,Wilderness_Area2,Soil_Type40
12933,307,2286,214,124,206,1036,270,713,30,197,6,Wilderness_Area4,Soil_Type10
14541,0,3710,156,214,232,3504,1077,5301,4,264,7,Wilderness_Area3,Soil_Type40
4985,116,2341,18,253,179,242,228,1683,37,125,3,Wilderness_Area4,Soil_Type3
7325,311,3464,190,178,228,510,700,2173,15,95,7,Wilderness_Area3,Soil_Type39
2342,233,1964,218,153,249,787,90,240,31,42,6,Wilderness_Area4,Soil_Type1
4109,326,2155,191,133,192,750,175,534,30,102,6,Wilderness_Area4,Soil_Type10
5395,322,2315,186,174,221,875,30,391,17,9,3,Wilderness_Area4,Soil_Type10
2017,180,3379,157,219,238,2388,175,2672,0,37,7,Wilderness_Area1,Soil_Type39
7514,343,2722,165,194,220,671,134,2730,13,30,2,Wilderness_Area3,Soil_Type33
11067,359,2503,149,193,207,924,60,1591,17,13,6,Wilderness_Area3,Soil_Type10
14810,77,3424,68,242,192,1871,60,1758,23,-6,7,Wilderness_Area2,Soil_Type39
12703,339,2133,164,204,230,674,0,1328,7,0,4,Wilderness_Area4,Soil_Type4
5167,140,2830,115,242,233,1127,108,2257,16,27,5,Wilderness_Area3,Soil_Type13
2824,310,2299,209,136,210,474,127,524,27,-13,3,Wilderness_Area4,Soil_Type10
14285,295,2750,172,206,238,2213,0,990,5,0,5,Wilderness_Area3,Soil_Type17
3265,39,2136,78,208,167,636,30,564,28,-3,3,Wilderness_Area4,Soil_Type10
2825,35,2290,135,219,219,569,201,720,10,34,3,Wilderness_Area4,Soil_Type2
2007,306,2584,201,162,224,792,60,1273,20,16,6,Wilderness_Area3,Soil_Type33
14312,157,3449,136,234,241,1616,547,2700,13,80,1,Wilderness_Area3,Soil_Type38
2023,318,2519,194,157,214,1692,30,1505,22,11,6,Wilderness_Area3,Soil_Type13
8194,73,3393,0,218,99,659,306,2305,49,153,7,Wilderness_Area3,Soil_Type39
12955,284,2376,215,158,235,1050,124,1176,21,34,3,Wilderness_Area4,Soil_Type10
1258,62,2736,69,232,182,1722,175,190,24,64,5,Wilderness_Area1,Soil_Type29
12138,344,2835,165,185,213,1900,108,1507,16,33,6,Wilderness_Area3,Soil_Type31
1073,301,3005,161,215,238,2125,42,5564,1,0,1,Wilderness_Area1,Soil_Type22
408,167,3050,140,231,244,5783,67,3229,16,6,2,Wilderness_Area1,Soil_Type29
2955,13,3006,130,196,194,1262,150,190,20,22,2,Wilderness_Area3,Soil_Type24
4044,133,2289,95,248,225,973,234,1345,21,106,4,Wilderness_Area4,Soil_Type3
13053,302,2414,218,131,214,713,175,1182,28,55,6,Wilderness_Area4,Soil_Type10
13293,301,2449,206,158,226,67,300,960,21,0,6,Wilderness_Area4,Soil_Type10
7530,77,2667,125,232,224,1753,216,1773,9,11,3,Wilderness_Area3,Soil_Type11
9304,159,3388,133,235,242,3379,216,4205,15,16,7,Wilderness_Area3,Soil_Type33
5116,29,2340,142,218,224,1041,150,1073,7,92,6,Wilderness_Area4,Soil_Type11
9985,42,3247,110,220,200,841,0,1674,17,0,7,Wilderness_Area3,Soil_Type39
2908,49,2413,131,224,221,518,124,902,9,42,3,Wilderness_Area4,Soil_Type6
10878,232,2586,201,184,254,514,85,1252,20,47,3,Wilderness_Area3,Soil_Type4
10891,231,2565,213,163,251,524,60,1209,29,26,3,Wilderness_Area3,Soil_Type4
4546,123,2278,78,251,215,1345,192,960,23,85,4,Wilderness_Area4,Soil_Type3
8872,9,2742,151,212,225,2197,30,1120,7,3,5,Wilderness_Area3,Soil_Type17
9766,233,3042,176,208,247,990,134,750,7,16,1,Wilderness_Area3,Soil_Type13
2729,73,2723,134,228,228,828,150,1165,6,-7,1,Wilderness_Area3,Soil_Type31
5334,140,2379,90,247,224,1819,247,258,24,138,4,Wilderness_Area4,Soil_Type3
2772,150,2807,109,242,233,485,285,660,22,-15,5,Wilderness_Area1,Soil_Type30
3195,1,2190,113,133,133,778,524,566,41,33,3,Wilderness_Area4,Soil_Type10
640,38,2766,144,220,228,2800,85,1813,5,-3,5,Wilderness_Area1,Soil_Type29
11265,33,2433,103,210,186,1448,0,752,22,0,6,Wilderness_Area3,Soil_Type10
6149,28,2311,99,201,176,969,30,1221,25,5,6,Wilderness_Area4,Soil_Type10
721,66,2682,131,228,225,1702,547,812,8,15,2,Wilderness_Area1,Soil_Type29
6313,61,2338,149,221,234,1436,0,430,2,0,4,Wilderness_Area4,Soil_Type14
1192,52,2756,93,226,193,2259,331,360,20,91,5,Wilderness_Area1,Soil_Type29
7185,166,2673,121,231,238,1403,201,1869,26,89,3,Wilderness_Area3,Soil_Type4
6782,290,2416,207,167,235,872,60,365,18,22,3,Wilderness_Area4,Soil_Type10
4771,349,2432,159,176,199,488,537,1318,21,242,3,Wilderness_Area4,Soil_Type10
4074,219,2214,170,213,246,277,0,1116,6,0,4,Wilderness_Area4,Soil_Type1
14702,54,2832,108,227,206,2101,150,2058,15,45,5,Wilderness_Area3,Soil_Type33
12018,245,2770,225,150,247,1630,511,1075,28,246,2,Wilderness_Area3,Soil_Type28
8464,42,3115,68,209,161,395,150,1380,30,53,1,Wilderness_Area1,Soil_Type22
9893,56,2772,90,229,194,1113,60,1415,20,21,5,Wilderness_Area3,Soil_Type33
10543,97,3376,129,233,229,2713,633,2174,8,105,1,Wilderness_Area2,Soil_Type38
3030,347,2270,161,177,203,745,306,1211,20,84,3,Wilderness_Area4,Soil_Type6
14974,101,2493,103,243,220,618,30,1065,14,0,3,Wilderness_Area3,Soil_Type4
2876,158,2742,120,238,238,607,216,514,21,36,5,Wilderness_Area1,Soil_Type30
8709,193,3211,160,201,247,1019,256,2724,30,80,1,Wilderness_Area3,Soil_Type33
5642,328,2252,171,198,230,726,0,379,9,0,4,Wilderness_Area4,Soil_Type16
5602,18,2238,142,212,218,674,0,1259,10,0,4,Wilderness_Area4,Soil_Type14
2129,58,2011,129,227,222,446,0,382,9,0,4,Wilderness_Area4,Soil_Type17
8662,257,2820,202,183,248,702,127,2496,15,23,2,Wilderness_Area3,Soil_Type13
974,101,3188,129,233,230,3439,547,3022,8,95,1,Wilderness_Area1,Soil_Type30
1200,62,2717,118,230,216,2064,134,153,11,46,5,Wilderness_Area1,Soil_Type29
1533,48,3208,137,223,225,1617,85,2982,7,-6,1,Wilderness_Area1,Soil_Type29
484,198,2910,161,218,244,3556,234,4063,5,51,2,Wilderness_Area1,Soil_Type30
9165,330,3265,178,177,217,3446,566,3337,17,168,2,Wilderness_Area3,Soil_Type40
7550,48,2544,120,224,212,1383,180,1383,13,34,6,Wilderness_Area3,Soil_Type4
9984,6,3334,130,179,180,524,85,2458,26,30,7,Wilderness_Area3,Soil_Type39
13746,166,2657,121,231,238,1282,162,1836,26,73,3,Wilderness_Area3,Soil_Type4
1354,73,2776,62,239,185,1354,175,190,25,95,5,Wilderness_Area1,Soil_Type29
4498,337,2365,174,167,204,283,108,1350,22,40,6,Wilderness_Area4,Soil_Type10
15008,107,2370,92,247,217,713,175,201,17,48,3,Wilderness_Area3,Soil_Type4
1311,0,3080,154,208,224,942,150,3751,9,3,1,Wilderness_Area1,Soil_Type22
3008,324,2314,187,163,213,499,277,700,21,118,3,Wilderness_Area4,Soil_Type6
7042,45,3135,152,219,235,2617,516,1842,2,61,1,Wilderness_Area3,Soil_Type32
2081,29,2005,144,218,226,376,0,297,6,0,4,Wilderness_Area4,Soil_Type17
8599,126,3302,106,245,227,2096,424,1429,16,82,1,Wilderness_Area3,Soil_Type32
1530,76,2713,57,242,184,1966,150,162,25,63,5,Wilderness_Area1,Soil_Type30
1586,99,3207,112,240,223,1298,300,4082,12,45,2,Wilderness_Area1,Soil_Type22
2224,62,2565,97,232,202,1276,0,1729,17,0,6,Wilderness_Area3,Soil_Type20
1385,90,3091,107,240,219,1201,192,2315,13,31,2,Wilderness_Area1,Soil_Type29
3490,261,2946,193,192,246,1189,541,1670,11,82,2,Wilderness_Area3,Soil_Type31
578,83,2728,114,236,220,2416,277,1587,11,19,2,Wilderness_Area1,Soil_Type12
